11.007564515594291,10.451451979162183,9.691987774545176,8.945238748440534,8.258163957199502,7.633486964308396,7.064252808211419,6.5423198137922975,6.061167482898744,5.614483315606282,5.1969366628182945,4.8039569149027885,4.431239238687596,4.0784441304477586,3.7535422375708625,3.4469743462343736,3.158452756634264,2.8883153935745804,2.637454322660417,2.404283339268077,2.1900318238623617,1.9939229378809469,1.795946934922385,1.4970646668671768
11.010284398085918,10.454049127157056,9.694412491314566,8.947485435550812,8.260245005495507,7.635416402123845,7.066044394088307,6.543983648723164,6.0627132658236915,5.615919299746628,5.1982698662570845,4.8051932944222315,4.432383381075276,4.079500321971502,3.7545179251911733,3.4478739018971054,3.159280461089696,2.8890755815293594,2.6381515106538416,2.404921643108458,2.1906155535273264,1.9944558356339508,1.7964269712456744,1.4974635142497572
11.012963389580595,10.456615125376189,9.696816342215724,8.949715054927209,8.262312041735457,7.637334646064809,7.067828407148111,6.5456425578330535,6.064256770569862,5.617355651906302,5.199606084894524,4.806435351002228,4.433535545346814,4.08056631805755,3.755505677657251,3.448787609116674,3.1601241849960124,2.889853382298877,2.638867563654793,2.405579686071432,2.1912194332714003,1.9950084331634845,1.7969247637035166,1.4978758420868636
11.01560399488815,10.459151815068186,9.699200455523957,8.951928494133746,8.26436576478317,7.639242228632498,7.0696051761054655,6.547296734565609,6.065798064164246,5.618792321692783,5.200945159834678,4.807682825621634,4.434695388444915,4.081641724255721,3.756505038497656,3.449714963188484,3.1609833897781625,2.890648238370616,2.6396019206122148,2.4062568950045518,2.1918429164915514,1.9955802324944651,1.7974398950850194,1.498301358166179
11.018208556755823,10.461660920501421,9.701565891280708,8.954126588070128,8.266406832781316,7.641139651705661,7.071375010704522,6.548946360577577,6.067337208133101,5.620229258643994,5.202286936740332,4.808935467712539,4.4358625788923876,4.082726159151219,3.7575155658922053,3.4506554749771716,3.161857552707001,2.8914596077744985,2.6403540352024875,2.40695271154456,2.1924854696955056,1.996170746662628,1.7979719565939274,1.4987397755695404
11.02077926605557,10.464144056108033,9.703913645167983,8.956310121870679,8.268435865322273,7.64302738811999,7.073138202648235,6.550591606296199,6.068874258752861,5.621666412231751,5.20363126564143,4.810193034819255,4.4370367963368516,4.08381925387501,3.758536832147337,3.451608670386437,3.1627461663875627,2.892286963608312,2.6411233754056735,2.4076665917002167,2.193146572156055,1.9967794994445573,1.7985205476579356,1.4991908125626432
11.023318171330919,10.466602733191676,9.706244652162903,8.958479833643828,8.270453445503401,7.644905883166189,7.074895026482261,6.552232631450352,6.070409267289724,5.623103731863996,5.20497800075167,4.8114552922711535,4.4382177311134505,4.084920651632674,3.7595684231903586,3.452574089847031,3.1636487382639693,2.89312979357773,2.6419094230940376,2.408398005446975,2.19382571557456,1.9974060250944106,1.7990852757423879,1.499654192487092
11.02582718774374,10.46903836622573,9.708559789984857,8.96063641706089,8.272460121872848,7.646775556010885,7.0766457404356355,6.553869585576672,6.071942280228396,5.624541166891458,5.20632700029287,4.812722012868803,4.439405083824836,4.086030007251049,3.7606099380818767,3.453551287822263,3.1645647901403984,2.8939875995504454,2.642711673632493,2.409146436237039,2.194522403753408,1.9980498680871774,1.7996657561682743,1.5001296436547469
11.028308105458619,10.471452278766956,9.710859882347053,8.962780523802504,8.274456410271743,7.648636801044375,7.078390587220408,6.555502608501867,6.073473339490512,5.6259786666076765,5.207678126326861,4.813992976582856,4.440598564937761,4.087146986741991,3.761660988545798,3.4545398323304317,3.1654938577176157,2.894859897124022,2.6435296354906357,2.409911380907555,2.195236152277188,1.9987105828683132,1.8002616119344186,1.5006168992443585
11.030762597500281,10.473845709008126,9.713145702023587,8.964912765870508,8.276442795578292,7.650489989158959,7.080129794792203,6.557131830802298,6.0750024826432,5.627416180253228,5.209031244594488,4.815267970265172,4.441797894395635,4.08827126688262,3.762721198516237,3.4555393044836125,3.166435490144561,2.8957462152070153,2.644362829866013,2.4106923490156187,2.1959664882023504,1.9993877336095864,1.8008724735437764,1.5011156972002937
