Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38
26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101,26.0819554265101
24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967,24.8098584562967
23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238,23.6487341976238
22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267,22.5842639856267
21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862,21.590152682862
20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638,20.5745442302638
19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029,19.4379235888029
18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494,18.3911208062494
17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726,17.5790061040726
17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886,17.0695618290886
16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833,16.6020244036833
16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726,16.1693045319726
15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762,15.7664253198762
15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127,15.3852717444127
15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583,15.0225305590583
