Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24,Var1_25,Var1_26,Var1_27,Var1_28,Var1_29,Var1_30,Var1_31,Var1_32,Var1_33,Var1_34,Var1_35,Var1_36,Var1_37,Var1_38
-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435,-11.5391173694435
-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951,-15.1816931734951
-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187,-17.3738280818187
-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112,-19.089256285112
-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489,-20.5560872581489
-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333,-21.8743597871333
-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079,-23.0896266343079
-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934,-24.2235481388934
-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539,-25.2861467615539
-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126,-26.2817086344126
-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962,-27.2116077062962
-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484,-28.0760791484
